any;municipi;concepte;sexe;estat;valor
2023;Santa Coloma de Cervelló;edat mitjana;dones;;42,28
2023;Santa Coloma de Cervelló;edat mitjana;total;;41,65
2023;Santa Coloma de Cervelló;edat mediana;homes;;44,8
2023;Santa Coloma de Cervelló;edat mediana;dones;;45,2
2023;Santa Coloma de Cervelló;edat mediana;total;;45,0
2023;Santa Coloma de Farners;proporció sobre la població (%);homes;;50,49
2023;Santa Coloma de Farners;proporció sobre la població (%);dones;;49,51
2023;Santa Coloma de Farners;proporció sobre la població (%);total;;100,00
2023;Santa Coloma de Farners;proporció de població de 0 a 15 anys (%);homes;;17,76
2023;Santa Coloma de Farners;proporció de població de 0 a 15 anys (%);dones;;17,30
2023;Santa Coloma de Farners;proporció de població de 0 a 15 anys (%);total;;17,53
2023;Santa Coloma de Farners;proporció de població de 16 a 64 anys (%);homes;;66,87
2023;Santa Coloma de Farners;proporció de població de 16 a 64 anys (%);dones;;63,71
2023;Santa Coloma de Farners;proporció de població de 16 a 64 anys (%);total;;65,31
2023;Santa Coloma de Farners;proporció de població de 65 anys o més (%);homes;;15,37
2023;Santa Coloma de Farners;proporció de població de 65 anys o més (%);dones;;18,99
2023;Santa Coloma de Farners;proporció de població de 65 anys o més (%);total;;17,16
2023;Santa Coloma de Farners;edat mitjana;homes;;40,74
2023;Santa Coloma de Farners;edat mitjana;dones;;42,32
2023;Santa Coloma de Farners;edat mitjana;total;;41,52
2023;Santa Coloma de Farners;edat mediana;homes;;42,1
2023;Santa Coloma de Farners;edat mediana;dones;;42,8
2023;Santa Coloma de Farners;edat mediana;total;;42,4
2023;Santa Coloma de Gramenet;proporció sobre la població (%);homes;;49,40
2023;Santa Coloma de Gramenet;proporció sobre la població (%);dones;;50,60
2023;Santa Coloma de Gramenet;proporció sobre la població (%);total;;100,00
2023;Santa Coloma de Gramenet;proporció de població de 0 a 15 anys (%);homes;;16,40
2023;Santa Coloma de Gramenet;proporció de població de 0 a 15 anys (%);dones;;14,99
2023;Santa Coloma de Gramenet;proporció de població de 0 a 15 anys (%);total;;15,69
2023;Santa Coloma de Gramenet;proporció de població de 16 a 64 anys (%);homes;;67,01
2023;Santa Coloma de Gramenet;proporció de població de 16 a 64 anys (%);dones;;62,46
2023;Santa Coloma de Gramenet;proporció de població de 16 a 64 anys (%);total;;64,71
2023;Santa Coloma de Gramenet;proporció de població de 65 anys o més (%);homes;;16,59
2023;Santa Coloma de Gramenet;proporció de població de 65 anys o més (%);dones;;22,56
2023;Santa Coloma de Gramenet;proporció de població de 65 anys o més (%);total;;19,61
2023;Santa Coloma de Gramenet;edat mitjana;homes;;41,73
2023;Santa Coloma de Gramenet;edat mitjana;dones;;44,68
2023;Santa Coloma de Gramenet;edat mitjana;total;;43,23
2023;Santa Coloma de Gramenet;edat mediana;homes;;42,8
2023;Santa Coloma de Gramenet;edat mediana;dones;;45,3
2023;Santa Coloma de Gramenet;edat mediana;total;;44,1
2023;Santa Coloma de Queralt;proporció sobre la població (%);homes;;50,44
2023;Santa Coloma de Queralt;proporció sobre la població (%);dones;;49,56
2023;Santa Coloma de Queralt;proporció sobre la població (%);total;;100,00
2023;Santa Coloma de Queralt;proporció de població de 0 a 15 anys (%);homes;;15,87
2023;Santa Coloma de Queralt;proporció de població de 0 a 15 anys (%);dones;;13,42
2023;Santa Coloma de Queralt;proporció de població de 0 a 15 anys (%);total;;14,66
2023;Santa Coloma de Queralt;proporció de població de 16 a 64 anys (%);homes;;63,61
2023;Santa Coloma de Queralt;proporció de població de 16 a 64 anys (%);dones;;60,66
2023;Santa Coloma de Queralt;proporció de població de 16 a 64 anys (%);total;;62,15
2023;Santa Coloma de Queralt;proporció de població de 65 anys o més (%);homes;;20,52
2023;Santa Coloma de Queralt;proporció de població de 65 anys o més (%);dones;;25,92
2023;Santa Coloma de Queralt;proporció de població de 65 anys o més (%);total;;23,19
2023;Santa Coloma de Queralt;edat mitjana;homes;;42,75
2023;Santa Coloma de Queralt;edat mitjana;dones;;46,35
2023;Santa Coloma de Queralt;edat mitjana;total;;44,53
2023;Santa Coloma de Queralt;edat mediana;homes;;44,0
2023;Santa Coloma de Queralt;edat mediana;dones;;47,1
2023;Santa Coloma de Queralt;edat mediana;total;;45,6
2023;Santa Cristina d'Aro;proporció sobre la població (%);homes;;51,03
2023;Santa Cristina d'Aro;proporció sobre la població (%);dones;;48,97
2023;Santa Cristina d'Aro;proporció sobre la població (%);total;;100,00
2023;Santa Cristina d'Aro;proporció de població de 0 a 15 anys (%);homes;;16,15
2023;Santa Cristina d'Aro;proporció de població de 0 a 15 anys (%);dones;;15,52
2023;Santa Cristina d'Aro;proporció de població de 0 a 15 anys (%);total;;15,84
2023;Santa Cristina d'Aro;proporció de població de 16 a 64 anys (%);homes;;66,87
2023;Santa Cristina d'Aro;proporció de població de 16 a 64 anys (%);dones;;64,91
2023;Santa Cristina d'Aro;proporció de població de 16 a 64 anys (%);total;;65,91
2023;Santa Cristina d'Aro;proporció de població de 65 anys o més (%);homes;;16,98
2023;Santa Cristina d'Aro;proporció de població de 65 anys o més (%);dones;;19,57
2023;Santa Cristina d'Aro;proporció de població de 65 anys o més (%);total;;18,25
2023;Santa Cristina d'Aro;edat mitjana;homes;;42,55
2023;Santa Cristina d'Aro;edat mitjana;dones;;44,09
2023;Santa Cristina d'Aro;edat mitjana;total;;43,30
2023;Santa Cristina d'Aro;edat mediana;homes;;45,1
2023;Santa Cristina d'Aro;edat mediana;dones;;46,1
2023;Santa Cristina d'Aro;edat mediana;total;;45,6
2023;Santa Eugènia de Berga;proporció sobre la població (%);homes;;51,42
2023;Santa Eugènia de Berga;proporció sobre la població (%);dones;;48,58
2023;Santa Eugènia de Berga;proporció sobre la població (%);total;;100,00
2023;Santa Eugènia de Berga;proporció de població de 0 a 15 anys (%);homes;;15,42
2023;Santa Eugènia de Berga;proporció de població de 0 a 15 anys (%);dones;;13,81
2023;Santa Eugènia de Berga;proporció de població de 0 a 15 anys (%);total;;14,64
2023;Santa Eugènia de Berga;proporció de població de 16 a 64 anys (%);homes;;65,17
2023;Santa Eugènia de Berga;proporció de població de 16 a 64 anys (%);dones;;63,32
2023;Santa Eugènia de Berga;proporció de població de 16 a 64 anys (%);total;;64,27
2023;Santa Eugènia de Berga;proporció de població de 65 anys o més (%);homes;;19,41
2023;Santa Eugènia de Berga;proporció de població de 65 anys o més (%);dones;;22,87
2023;Santa Eugènia de Berga;proporció de població de 65 anys o més (%);total;;21,09
2023;Santa Eugènia de Berga;edat mitjana;homes;;42,94
2023;Santa Eugènia de Berga;edat mitjana;dones;;44,86
2023;Santa Eugènia de Berga;edat mitjana;total;;43,87
2023;Santa Eugènia de Berga;edat mediana;homes;;43,0
2023;Santa Eugènia de Berga;edat mediana;dones;;44,7
2023;Santa Eugènia de Berga;edat mediana;total;;44,1
2023;Santa Eulàlia de Riuprimer;proporció sobre la població (%);homes;;50,28
2023;Santa Eulàlia de Riuprimer;proporció sobre la població (%);dones;;49,72
2023;Santa Eulàlia de Riuprimer;proporció sobre la població (%);total;;100,00
2023;Santa Eulàlia de Riuprimer;proporció de població de 0 a 15 anys (%);homes;;20,60
2023;Santa Eulàlia de Riuprimer;proporció de població de 0 a 15 anys (%);dones;;19,03
2023;Santa Eulàlia de Riuprimer;proporció de població de 0 a 15 anys (%);total;;19,82
2023;Santa Eulàlia de Riuprimer;proporció de població de 16 a 64 anys (%);homes;;66,35
2023;Santa Eulàlia de Riuprimer;proporció de població de 16 a 64 anys (%);dones;;63,89
2023;Santa Eulàlia de Riuprimer;proporció de població de 16 a 64 anys (%);total;;65,12
2023;Santa Eulàlia de Riuprimer;proporció de població de 65 anys o més (%);homes;;13,05
2023;Santa Eulàlia de Riuprimer;proporció de població de 65 anys o més (%);dones;;17,08
2023;Santa Eulàlia de Riuprimer;proporció de població de 65 anys o més (%);total;;15,06
2023;Santa Eulàlia de Riuprimer;edat mitjana;homes;;39,83
2023;Santa Eulàlia de Riuprimer;edat mitjana;dones;;41,36
2023;Santa Eulàlia de Riuprimer;edat mitjana;total;;40,59
2023;Santa Eulàlia de Riuprimer;edat mediana;homes;;42,2
2023;Santa Eulàlia de Riuprimer;edat mediana;dones;;42,8
2023;Santa Eulàlia de Riuprimer;edat mediana;total;;42,5
2023;Santa Eulàlia de Ronçana;proporció sobre la població (%);homes;;50,10
2023;Santa Eulàlia de Ronçana;proporció sobre la població (%);dones;;49,90
2023;Santa Eulàlia de Ronçana;proporció sobre la població (%);total;;100,00
2023;Santa Eulàlia de Ronçana;proporció de població de 0 a 15 anys (%);homes;;17,51
2023;Santa Eulàlia de Ronçana;proporció de població de 0 a 15 anys (%);dones;;16,77
2023;Santa Eulàlia de Ronçana;proporció de població de 0 a 15 anys (%);total;;17,14
2023;Santa Eulàlia de Ronçana;proporció de població de 16 a 64 anys (%);homes;;66,22
2023;Santa Eulàlia de Ronçana;proporció de població de 16 a 64 anys (%);dones;;64,27
2023;Santa Eulàlia de Ronçana;proporció de població de 16 a 64 anys (%);total;;65,24
2023;Santa Eulàlia de Ronçana;proporció de població de 65 anys o més (%);homes;;16,27
2023;Santa Eulàlia de Ronçana;proporció de població de 65 anys o més (%);dones;;18,96
2023;Santa Eulàlia de Ronçana;proporció de població de 65 anys o més (%);total;;17,61
2023;Santa Eulàlia de Ronçana;edat mitjana;homes;;41,61
2023;Santa Eulàlia de Ronçana;edat mitjana;dones;;43,36
2023;Santa Eulàlia de Ronçana;edat mitjana;total;;42,48
2023;Santa Eulàlia de Ronçana;edat mediana;homes;;43,4
2023;Santa Eulàlia de Ronçana;edat mediana;dones;;44,4
2023;Santa Eulàlia de Ronçana;edat mediana;total;;43,9
2023;Santa Fe del Penedès;proporció sobre la població (%);homes;;49,45
2023;Santa Fe del Penedès;proporció sobre la població (%);dones;;50,55
2023;Santa Fe del Penedès;proporció sobre la població (%);total;;100,00
2023;Santa Fe del Penedès;proporció de població de 0 a 15 anys (%);homes;;15,08
2023;Santa Fe del Penedès;proporció de població de 0 a 15 anys (%);dones;;15,30
2023;Santa Fe del Penedès;proporció de població de 0 a 15 anys (%);total;;15,19
2023;Santa Fe del Penedès;proporció de població de 16 a 64 anys (%);homes;;70,39
2023;Santa Fe del Penedès;proporció de població de 16 a 64 anys (%);dones;;68,85
2023;Santa Fe del Penedès;proporció de població de 16 a 64 anys (%);total;;69,61
2023;Santa Fe del Penedès;proporció de població de 65 anys o més (%);homes;;14,53
2023;Santa Fe del Penedès;proporció de població de 65 anys o més (%);dones;;15,85
2023;Santa Fe del Penedès;proporció de població de 65 anys o més (%);total;;15,19
2023;Santa Fe del Penedès;edat mitjana;homes;;42,38
2023;Santa Fe del Penedès;edat mitjana;dones;;43,89
2023;Santa Fe del Penedès;edat mitjana;total;;43,14
2023;Santa Fe del Penedès;edat mediana;homes;;44,4
2023;Santa Fe del Penedès;edat mediana;dones;;45,9
2023;Santa Fe del Penedès;edat mediana;total;;45,4
2023;Santa Llogaia d'Àlguema;proporció sobre la població (%);homes;;47,98
2023;Santa Llogaia d'Àlguema;proporció sobre la població (%);dones;;52,02
2023;Santa Llogaia d'Àlguema;proporció sobre la població (%);total;;100,00
2023;Santa Llogaia d'Àlguema;proporció de població de 0 a 15 anys (%);homes;;17,37
2023;Santa Llogaia d'Àlguema;proporció de població de 0 a 15 anys (%);dones;;19,42
2023;Santa Llogaia d'Àlguema;proporció de població de 0 a 15 anys (%);total;;18,43
2023;Santa Llogaia d'Àlguema;proporció de població de 16 a 64 anys (%);homes;;67,37
2023;Santa Llogaia d'Àlguema;proporció de població de 16 a 64 anys (%);dones;;63,59
2023;Santa Llogaia d'Àlguema;proporció de població de 16 a 64 anys (%);total;;65,40
2023;Santa Llogaia d'Àlguema;proporció de població de 65 anys o més (%);homes;;15,26
2023;Santa Llogaia d'Àlguema;proporció de població de 65 anys o més (%);dones;;16,99
2023;Santa Llogaia d'Àlguema;proporció de població de 65 anys o més (%);total;;16,16
2023;Santa Llogaia d'Àlguema;edat mitjana;homes;;39,73
2023;Santa Llogaia d'Àlguema;edat mitjana;dones;;40,32
2023;Santa Llogaia d'Àlguema;edat mitjana;total;;40,04
2023;Santa Llogaia d'Àlguema;edat mediana;homes;;39,7
2023;Santa Llogaia d'Àlguema;edat mediana;dones;;39,8
2023;Santa Llogaia d'Àlguema;edat mediana;total;;39,7
2023;Santa Margarida de Montbui;proporció sobre la població (%);homes;;50,20
2023;Santa Margarida de Montbui;proporció sobre la població (%);dones;;49,80
2023;Santa Margarida de Montbui;proporció sobre la població (%);total;;100,00
2023;Santa Margarida de Montbui;proporció de població de 0 a 15 anys (%);homes;;19,48
2023;Santa Margarida de Montbui;proporció de població de 0 a 15 anys (%);dones;;18,23
2023;Santa Margarida de Montbui;proporció de població de 0 a 15 anys (%);total;;18,86
2023;Santa Margarida de Montbui;proporció de població de 16 a 64 anys (%);homes;;64,80
2023;Santa Margarida de Montbui;proporció de població de 16 a 64 anys (%);dones;;60,89
2023;Santa Margarida de Montbui;proporció de població de 16 a 64 anys (%);total;;62,85
2023;Santa Margarida de Montbui;proporció de població de 65 anys o més (%);homes;;15,72
2023;Santa Margarida de Montbui;proporció de població de 65 anys o més (%);dones;;20,88
2023;Santa Margarida de Montbui;proporció de població de 65 anys o més (%);total;;18,29
2023;Santa Margarida de Montbui;edat mitjana;homes;;40,44
2023;Santa Margarida de Montbui;edat mitjana;dones;;42,80
2023;Santa Margarida de Montbui;edat mitjana;total;;41,62
2023;Santa Margarida de Montbui;edat mediana;homes;;42,2
2023;Santa Margarida de Montbui;edat mediana;dones;;43,3
2023;Santa Margarida de Montbui;edat mediana;total;;42,7
2023;Santa Margarida i els Monjos;proporció sobre la població (%);homes;;50,74
2023;Santa Margarida i els Monjos;proporció sobre la població (%);dones;;49,26
2023;Santa Margarida i els Monjos;proporció sobre la població (%);total;;100,00
2023;Santa Margarida i els Monjos;proporció de població de 0 a 15 anys (%);homes;;19,27
2023;Santa Margarida i els Monjos;proporció de població de 0 a 15 anys (%);dones;;18,68
2023;Santa Margarida i els Monjos;proporció de població de 0 a 15 anys (%);total;;18,98
2023;Santa Margarida i els Monjos;proporció de població de 16 a 64 anys (%);homes;;66,78
2023;Santa Margarida i els Monjos;proporció de població de 16 a 64 anys (%);dones;;63,62
2023;Santa Margarida i els Monjos;proporció de població de 16 a 64 anys (%);total;;65,22
2023;Santa Margarida i els Monjos;proporció de població de 65 anys o més (%);homes;;13,95
2023;Santa Margarida i els Monjos;proporció de població de 65 anys o més (%);dones;;17,70
2023;Santa Margarida i els Monjos;proporció de població de 65 anys o més (%);total;;15,79
2023;Santa Margarida i els Monjos;edat mitjana;homes;;40,09
2023;Santa Margarida i els Monjos;edat mitjana;dones;;41,36
2023;Santa Margarida i els Monjos;edat mitjana;total;;40,72
2023;Santa Margarida i els Monjos;edat mediana;homes;;42,2
2023;Santa Margarida i els Monjos;edat mediana;dones;;42,6
2023;Santa Margarida i els Monjos;edat mediana;total;;42,4
2023;Santa Maria d'Oló;proporció sobre la població (%);homes;;50,18
2023;Santa Maria d'Oló;proporció sobre la població (%);dones;;49,82
2023;Santa Maria d'Oló;proporció sobre la població (%);total;;100,00
2023;Santa Maria d'Oló;proporció de població de 0 a 15 anys (%);homes;;14,71
2023;Santa Maria d'Oló;proporció de població de 0 a 15 anys (%);dones;;13,70
2023;Santa Maria d'Oló;proporció de població de 0 a 15 anys (%);total;;14,21
2023;Santa Maria d'Oló;proporció de població de 16 a 64 anys (%);homes;;61,58
2023;Santa Maria d'Oló;proporció de població de 16 a 64 anys (%);dones;;57,78
2023;Santa Maria d'Oló;proporció de població de 16 a 64 anys (%);total;;59,69
2023;Santa Maria d'Oló;proporció de població de 65 anys o més (%);homes;;23,71
2023;Santa Maria d'Oló;proporció de població de 65 anys o més (%);dones;;28,52
2023;Santa Maria d'Oló;proporció de població de 65 anys o més (%);total;;26,11
2023;Santa Maria d'Oló;edat mitjana;homes;;46,19
2023;Santa Maria d'Oló;edat mitjana;dones;;48,08
2023;Santa Maria d'Oló;edat mitjana;total;;47,13
2023;Santa Maria d'Oló;edat mediana;homes;;48,2
2023;Santa Maria d'Oló;edat mediana;dones;;48,0
2023;Santa Maria d'Oló;edat mediana;total;;48,1
2023;Santa Maria de Besora;proporció sobre la població (%);homes;;53,66
2023;Santa Maria de Besora;proporció sobre la població (%);dones;;46,34
