any;municipi;concepte;estat;valor
2021;Capafonts;treballadors de baixa qualificació (%);..;null
2021;Capafonts;població amb estudis baixos (%);b;9,3
2021;Capafonts;població jove sense estudis postobligatoris (%);..;null
2021;Capafonts;estrangers de països de renda baixa o mitjana (%);b;3,3
2021;Capafonts;renda mitjana per persona (€);;15556
2021;Capçanes;població ocupada (%);;71,7
2021;Capçanes;treballadors de baixa qualificació (%);..;null
2021;Capçanes;població amb estudis baixos (%);b;9,8
2021;Capçanes;població jove sense estudis postobligatoris (%);..;null
2021;Capçanes;estrangers de països de renda baixa o mitjana (%);b;4,6
2021;Capçanes;renda mitjana per persona (€);;12994
2021;Capellades;població ocupada (%);;65,6
2021;Capellades;treballadors de baixa qualificació (%);;9,7
2021;Capellades;població amb estudis baixos (%);b;16,3
2021;Capellades;població jove sense estudis postobligatoris (%);b;25,0
2021;Capellades;estrangers de països de renda baixa o mitjana (%);b;5,7
2021;Capellades;renda mitjana per persona (€);;14091
2021;Capmany;població ocupada (%);;64,8
2021;Capmany;treballadors de baixa qualificació (%);..;null
2021;Capmany;població amb estudis baixos (%);b;16,8
2021;Capmany;població jove sense estudis postobligatoris (%);b;25,0
2021;Capmany;estrangers de països de renda baixa o mitjana (%);b;9,4
2021;Capmany;renda mitjana per persona (€);;13325
2021;Capolat;població ocupada (%);;80,7
2021;Capolat;treballadors de baixa qualificació (%);..;null
2021;Capolat;població amb estudis baixos (%);b;3,2
2021;Capolat;població jove sense estudis postobligatoris (%);..;null
2021;Capolat;estrangers de països de renda baixa o mitjana (%);b;0,0
2021;Capolat;renda mitjana per persona (€);;16922
2021;Cardedeu;població ocupada (%);;72,2
2021;Cardedeu;treballadors de baixa qualificació (%);;9,6
2021;Cardedeu;població amb estudis baixos (%);b;11,2
2021;Cardedeu;població jove sense estudis postobligatoris (%);b;15,7
2021;Cardedeu;estrangers de països de renda baixa o mitjana (%);b;4,6
2021;Cardedeu;renda mitjana per persona (€);;15716
2021;Cardona;població ocupada (%);;64,6
2021;Cardona;treballadors de baixa qualificació (%);;15,7
2021;Cardona;població amb estudis baixos (%);b;24,7
2021;Cardona;població jove sense estudis postobligatoris (%);b;29,9
2021;Cardona;estrangers de països de renda baixa o mitjana (%);b;5,7
2021;Cardona;renda mitjana per persona (€);;14734
2021;Carme;població ocupada (%);;67,3
2021;Carme;treballadors de baixa qualificació (%);..;null
2021;Carme;població amb estudis baixos (%);b;13,1
2021;Carme;població jove sense estudis postobligatoris (%);b;32,1
2021;Carme;estrangers de països de renda baixa o mitjana (%);b;11,7
2021;Carme;renda mitjana per persona (€);;14607
2021;Caseres;població ocupada (%);;64,1
2021;Caseres;treballadors de baixa qualificació (%);..;null
2021;Caseres;població amb estudis baixos (%);b;15,4
2021;Caseres;població jove sense estudis postobligatoris (%);..;null
2021;Caseres;estrangers de països de renda baixa o mitjana (%);b;0,0
2021;Caseres;renda mitjana per persona (€);;11069
2021;Cassà de la Selva;població ocupada (%);;72,2
2021;Cassà de la Selva;treballadors de baixa qualificació (%);;18,6
2021;Cassà de la Selva;població amb estudis baixos (%);b;17,8
2021;Cassà de la Selva;població jove sense estudis postobligatoris (%);b;34,4
2021;Cassà de la Selva;estrangers de països de renda baixa o mitjana (%);b;15,3
2021;Cassà de la Selva;renda mitjana per persona (€);;14105
2021;Casserres;població ocupada (%);;68,0
2021;Casserres;treballadors de baixa qualificació (%);;12,0
2021;Casserres;població amb estudis baixos (%);b;15,3
2021;Casserres;població jove sense estudis postobligatoris (%);b;22,5
2021;Casserres;estrangers de països de renda baixa o mitjana (%);b;4,1
2021;Casserres;renda mitjana per persona (€);;14260
2021;Castell d'Aro, Platja d'Aro i s'Agaró;població ocupada (%);;57,8
2021;Castell d'Aro, Platja d'Aro i s'Agaró;treballadors de baixa qualificació (%);;13,3
2021;Castell d'Aro, Platja d'Aro i s'Agaró;població amb estudis baixos (%);b;15,0
2021;Castell d'Aro, Platja d'Aro i s'Agaró;població jove sense estudis postobligatoris (%);b;30,2
2021;Castell d'Aro, Platja d'Aro i s'Agaró;estrangers de països de renda baixa o mitjana (%);b;22,2
2021;Castell d'Aro, Platja d'Aro i s'Agaró;renda mitjana per persona (€);;13519
2021;Castell de l'Areny;població ocupada (%);;65,0
2021;Castell de l'Areny;treballadors de baixa qualificació (%);..;null
2021;Castell de l'Areny;població amb estudis baixos (%);b;1,6
2021;Castell de l'Areny;població jove sense estudis postobligatoris (%);..;null
2021;Castell de l'Areny;estrangers de països de renda baixa o mitjana (%);b;0,0
2021;Castell de l'Areny;renda mitjana per persona (€);;16922
2021;Castell de Mur;població ocupada (%);;65,7
2021;Castell de Mur;treballadors de baixa qualificació (%);..;null
2021;Castell de Mur;població amb estudis baixos (%);b;17,8
2021;Castell de Mur;població jove sense estudis postobligatoris (%);..;null
2021;Castell de Mur;estrangers de països de renda baixa o mitjana (%);b;0,0
2021;Castell de Mur;renda mitjana per persona (€);;15394
2021;Castellar de la Ribera;població ocupada (%);;77,3
2021;Castellar de la Ribera;treballadors de baixa qualificació (%);..;null
2021;Castellar de la Ribera;població amb estudis baixos (%);b;15,6
2021;Castellar de la Ribera;població jove sense estudis postobligatoris (%);..;null
2021;Castellar de la Ribera;estrangers de països de renda baixa o mitjana (%);b;2,9
2021;Castellar de la Ribera;renda mitjana per persona (€);;13006
2021;Castellar de n'Hug;població ocupada (%);;69,1
2021;Castellar de n'Hug;treballadors de baixa qualificació (%);..;null
2021;Castellar de n'Hug;població amb estudis baixos (%);b;14,0
2021;Castellar de n'Hug;població jove sense estudis postobligatoris (%);..;null
2021;Castellar de n'Hug;estrangers de països de renda baixa o mitjana (%);b;1,8
2021;Castellar de n'Hug;renda mitjana per persona (€);;15884
2021;Castellar del Riu;població ocupada (%);;77,7
2021;Castellar del Riu;treballadors de baixa qualificació (%);..;null
2021;Castellar del Riu;població amb estudis baixos (%);b;7,1
2021;Castellar del Riu;població jove sense estudis postobligatoris (%);..;null
2021;Castellar del Riu;estrangers de països de renda baixa o mitjana (%);b;0,0
2021;Castellar del Riu;renda mitjana per persona (€);;16141
2021;Castellar del Vallès;població ocupada (%);;72,3
2021;Castellar del Vallès;treballadors de baixa qualificació (%);;9,2
2021;Castellar del Vallès;població amb estudis baixos (%);b;11,1
2021;Castellar del Vallès;població jove sense estudis postobligatoris (%);b;19,0
2021;Castellar del Vallès;estrangers de països de renda baixa o mitjana (%);b;3,6
2021;Castellar del Vallès;renda mitjana per persona (€);;15659
2021;Castellbell i el Vilar;població ocupada (%);;66,2
2021;Castellbell i el Vilar;treballadors de baixa qualificació (%);;15,0
2021;Castellbell i el Vilar;població amb estudis baixos (%);b;11,1
2021;Castellbell i el Vilar;població jove sense estudis postobligatoris (%);b;36,5
2021;Castellbell i el Vilar;estrangers de països de renda baixa o mitjana (%);b;5,9
2021;Castellbell i el Vilar;renda mitjana per persona (€);;13250
2021;Castellbisbal;població ocupada (%);;73,1
2021;Castellbisbal;treballadors de baixa qualificació (%);;10,5
2021;Castellbisbal;població amb estudis baixos (%);b;12,7
2021;Castellbisbal;població jove sense estudis postobligatoris (%);b;20,8
2021;Castellbisbal;estrangers de països de renda baixa o mitjana (%);b;5,1
2021;Castellbisbal;renda mitjana per persona (€);;14857
2021;Castellcir;població ocupada (%);;72,9
2021;Castellcir;treballadors de baixa qualificació (%);..;null
2021;Castellcir;població amb estudis baixos (%);b;8,4
2021;Castellcir;població jove sense estudis postobligatoris (%);b;25,2
2021;Castellcir;estrangers de països de renda baixa o mitjana (%);b;5,8
2021;Castellcir;renda mitjana per persona (€);;15347
2021;Castelldans;població ocupada (%);;71,0
2021;Castelldans;treballadors de baixa qualificació (%);..;null
2021;Castelldans;població amb estudis baixos (%);b;19,0
2021;Castelldans;població jove sense estudis postobligatoris (%);b;22,2
2021;Castelldans;estrangers de països de renda baixa o mitjana (%);b;10,4
2021;Castelldans;renda mitjana per persona (€);;12302
2021;Castelldefels;població ocupada (%);;64,6
2021;Castelldefels;treballadors de baixa qualificació (%);;7,9
2021;Castelldefels;població amb estudis baixos (%);b;10,3
2021;Castelldefels;població jove sense estudis postobligatoris (%);b;18,1
2021;Castelldefels;estrangers de països de renda baixa o mitjana (%);b;11,0
2021;Castelldefels;renda mitjana per persona (€);;16671
2021;Castellet i la Gornal;població ocupada (%);;66,9
2021;Castellet i la Gornal;treballadors de baixa qualificació (%);;13,8
2021;Castellet i la Gornal;població amb estudis baixos (%);b;13,4
2021;Castellet i la Gornal;població jove sense estudis postobligatoris (%);b;33,2
2021;Castellet i la Gornal;estrangers de països de renda baixa o mitjana (%);b;5,1
2021;Castellet i la Gornal;renda mitjana per persona (€);;13663
2021;Castellfollit de la Roca;població ocupada (%);;69,5
2021;Castellfollit de la Roca;treballadors de baixa qualificació (%);..;null
2021;Castellfollit de la Roca;població amb estudis baixos (%);b;15,6
2021;Castellfollit de la Roca;població jove sense estudis postobligatoris (%);b;27,7
2021;Castellfollit de la Roca;estrangers de països de renda baixa o mitjana (%);b;9,5
2021;Castellfollit de la Roca;renda mitjana per persona (€);;14345
2021;Castellfollit de Riubregós;població ocupada (%);;75,0
2021;Castellfollit de Riubregós;treballadors de baixa qualificació (%);..;null
2021;Castellfollit de Riubregós;població amb estudis baixos (%);b;8,3
2021;Castellfollit de Riubregós;població jove sense estudis postobligatoris (%);..;null
2021;Castellfollit de Riubregós;estrangers de països de renda baixa o mitjana (%);b;2,5
2021;Castellfollit de Riubregós;renda mitjana per persona (€);;15938
2021;Castellfollit del Boix;població ocupada (%);;73,3
2021;Castellfollit del Boix;treballadors de baixa qualificació (%);..;null
2021;Castellfollit del Boix;població amb estudis baixos (%);b;12,1
2021;Castellfollit del Boix;població jove sense estudis postobligatoris (%);..;null
2021;Castellfollit del Boix;estrangers de països de renda baixa o mitjana (%);b;2,0
2021;Castellfollit del Boix;renda mitjana per persona (€);;14751
2021;Castellgalí;població ocupada (%);;73,0
2021;Castellgalí;treballadors de baixa qualificació (%);;10,8
2021;Castellgalí;població amb estudis baixos (%);b;14,3
2021;Castellgalí;població jove sense estudis postobligatoris (%);b;28,6
2021;Castellgalí;estrangers de països de renda baixa o mitjana (%);b;2,8
2021;Castellgalí;renda mitjana per persona (€);;14819
2021;Castellnou de Bages;població ocupada (%);;76,0
2021;Castellnou de Bages;treballadors de baixa qualificació (%);;8,8
2021;Castellnou de Bages;població amb estudis baixos (%);b;7,7
2021;Castellnou de Bages;població jove sense estudis postobligatoris (%);b;21,8
2021;Castellnou de Bages;estrangers de països de renda baixa o mitjana (%);b;1,5
2021;Castellnou de Bages;renda mitjana per persona (€);;15735
2021;Castellnou de Seana;població ocupada (%);;68,6
2021;Castellnou de Seana;treballadors de baixa qualificació (%);..;null
2021;Castellnou de Seana;població amb estudis baixos (%);b;26,1
2021;Castellnou de Seana;població jove sense estudis postobligatoris (%);b;38,6
2021;Castellnou de Seana;estrangers de països de renda baixa o mitjana (%);b;9,1
2021;Castellnou de Seana;renda mitjana per persona (€);;11911
2021;Castelló d'Empúries;població ocupada (%);;58,1
2021;Castelló d'Empúries;treballadors de baixa qualificació (%);;19,3
2021;Castelló d'Empúries;població amb estudis baixos (%);b;24,5
2021;Castelló d'Empúries;població jove sense estudis postobligatoris (%);b;39,2
2021;Castelló d'Empúries;estrangers de països de renda baixa o mitjana (%);b;25,8
2021;Castelló d'Empúries;renda mitjana per persona (€);;11200
2021;Castelló de Farfanya;població ocupada (%);;63,4
2021;Castelló de Farfanya;treballadors de baixa qualificació (%);..;null
2021;Castelló de Farfanya;població amb estudis baixos (%);b;10,8
2021;Castelló de Farfanya;població jove sense estudis postobligatoris (%);b;33,0
2021;Castelló de Farfanya;estrangers de països de renda baixa o mitjana (%);b;10,6
2021;Castelló de Farfanya;renda mitjana per persona (€);;13194
2021;Castellolí;població ocupada (%);;75,8
2021;Castellolí;treballadors de baixa qualificació (%);..;null
2021;Castellolí;població amb estudis baixos (%);b;5,3
2021;Castellolí;població jove sense estudis postobligatoris (%);b;7,7
2021;Castellolí;estrangers de països de renda baixa o mitjana (%);b;1,2
2021;Castellolí;renda mitjana per persona (€);;17248
2021;Castellserà;població ocupada (%);;68,3
2021;Castellserà;treballadors de baixa qualificació (%);..;null
2021;Castellserà;població amb estudis baixos (%);b;15,9
2021;Castellserà;població jove sense estudis postobligatoris (%);b;28,3
2021;Castellserà;estrangers de països de renda baixa o mitjana (%);b;7,7
2021;Castellserà;renda mitjana per persona (€);;13489
2021;Castellterçol;població ocupada (%);;69,9
2021;Castellterçol;treballadors de baixa qualificació (%);;15,8
2021;Castellterçol;població amb estudis baixos (%);b;18,1
2021;Castellterçol;població jove sense estudis postobligatoris (%);b;24,2
2021;Castellterçol;estrangers de països de renda baixa o mitjana (%);b;8,0
2021;Castellterçol;renda mitjana per persona (€);;14484
2021;Castellvell del Camp;població ocupada (%);;72,5
2021;Castellvell del Camp;treballadors de baixa qualificació (%);;6,1
2021;Castellvell del Camp;població amb estudis baixos (%);b;7,8
2021;Castellvell del Camp;població jove sense estudis postobligatoris (%);b;14,9
2021;Castellvell del Camp;estrangers de països de renda baixa o mitjana (%);b;1,6
2021;Castellvell del Camp;renda mitjana per persona (€);;17394
2021;Castellví de la Marca;població ocupada (%);;73,0
2021;Castellví de la Marca;treballadors de baixa qualificació (%);;12,5
2021;Castellví de la Marca;població amb estudis baixos (%);b;17,2
2021;Castellví de la Marca;població jove sense estudis postobligatoris (%);b;23,9
2021;Castellví de la Marca;estrangers de països de renda baixa o mitjana (%);b;5,9
2021;Castellví de la Marca;renda mitjana per persona (€);;14484
2021;Castellví de Rosanes;població ocupada (%);;72,0
2021;Castellví de Rosanes;treballadors de baixa qualificació (%);;7,1
2021;Castellví de Rosanes;població amb estudis baixos (%);b;12,6
2021;Castellví de Rosanes;població jove sense estudis postobligatoris (%);b;15,3
2021;Castellví de Rosanes;estrangers de països de renda baixa o mitjana (%);b;4,4
2021;Castellví de Rosanes;renda mitjana per persona (€);;17101
2021;Catllar, el;població ocupada (%);;70,6
2021;Catllar, el;treballadors de baixa qualificació (%);;7,4
